player,opponent,opponent_team,duration
McKinney Sam,Yan Eddie,Toronto Varsity Blues,278.0
McKinney Sam,Yearwood Nick,Western Mustangs,198.0
McKinney Sam,York Jack,Western Mustangs,438.0
McKinney Sam,Zlomislic Ante,Queen's Gaels,218.0
Monette Max,Agostino Daniel,Concordia Stingers,246.0
Monette Max,Aiello Christiano,Western Mustangs,120.0
Monette Max,Allan Blake,Carleton Ravens,235.0
Monette Max,Allard Felix,Concordia Stingers,471.0
Monette Max,Allensen Nathan,Guelph Gryphons,219.0
Monette Max,Amanatidis Peter,Carleton Ravens,156.0
Monette Max,Amousse Andrew,Brock Badgers,86.0
Monette Max,Anctil Julien,Concordia Stingers,171.0
Monette Max,Anderson Brenden,Wilfrid Laurier Golden Hawks,227.0
Monette Max,Anderson Josh,Nipissing Lakers,279.0
Monette Max,Athanasakos Nicholas,Toronto Varsity Blues,197.0
Monette Max,Awashish Mikisiw,McGill Redbirds,71.0
Monette Max,Badalamenti Benjamin,Lakehead Thunderwolves,304.0
Monette Max,Barnes Matthew,Toronto Metropolitan Bold,134.0
Monette Max,Beamin Cole,York Lions,95.0
Monette Max,Bedard Felix,Carleton Ravens,122.0
Monette Max,Belton Reese,Carleton Ravens,77.0
Monette Max,Belzile Thomas,McGill Redbirds,142.0
Monette Max,Benwell Evan,Wilfrid Laurier Golden Hawks,707.0
Monette Max,Bernier Gabriel,Ontario Tech Ridgebacks,132.0
Monette Max,Bettens Nolan,Wilfrid Laurier Golden Hawks,132.0
Monette Max,Bignell Luke,Guelph Gryphons,99.0
Monette Max,Biondi Giordano,Guelph Gryphons,41.0
Monette Max,Blackwell Spencer,Lakehead Thunderwolves,404.0
Monette Max,Blanchard Alexandre,McGill Redbirds,189.0
Monette Max,Boria Jonah,Brock Badgers,54.0
Monette Max,Bouchard Xavier,McGill Redbirds,8.0
Monette Max,Boucher Jacob,Windsor Lancers,604.0
Monette Max,Bowie Connor,Toronto Metropolitan Bold,197.0
Monette Max,Brand Evan,Toronto Metropolitan Bold,135.0
Monette Max,Brazier Hunter,Guelph Gryphons,340.0
Monette Max,Brown Hunter,York Lions,4.0
Monette Max,Brown Patrick,Wilfrid Laurier Golden Hawks,249.0
Monette Max,Bruder Andrew,Western Mustangs,175.0
Monette Max,Caines Harrison,Nipissing Lakers,195.0
Monette Max,Campbell David,Nipissing Lakers,67.0
Monette Max,Campbell Isiah,Concordia Stingers,200.0
Monette Max,Campbell Nikolas,Lakehead Thunderwolves,144.0
Monette Max,Casper Ethan,Guelph Gryphons,223.0
Monette Max,Castleman Oliver,Carleton Ravens,117.0
Monette Max,Chard Lucas,Wilfrid Laurier Golden Hawks,195.0
Monette Max,Charron Edouard,Concordia Stingers,265.0
Monette Max,Chiarot Aaron,Windsor Lancers,483.0
Monette Max,Chisholm Callum,Wilfrid Laurier Golden Hawks,820.0
Monette Max,Clarke Sean,Toronto Varsity Blues,1.0
Monette Max,Cloutier Mathis,UQTR Patriotes,111.0
Monette Max,Collins William,Carleton Ravens,159.0
Monette Max,Collora Salvatore,Windsor Lancers,397.0
Monette Max,Condotta Jaden,Toronto Metropolitan Bold,230.0
Monette Max,Cook A.J.,Brock Badgers,251.0
Monette Max,Cook Jack,Lakehead Thunderwolves,192.0
Monette Max,Cooper Mark,Toronto Varsity Blues,403.0
Monette Max,Cote Christophe,Brock Badgers,111.0
Monette Max,Cournoyer Alexis,Brock Badgers,215.0
Monette Max,Cournoyer Edouard,UQTR Patriotes,314.0
Monette Max,Crane Trentyn,Lakehead Thunderwolves,292.0
Monette Max,D'Intino Jordan,Toronto Metropolitan Bold,188.0
Monette Max,Daley Caiden,McGill Redbirds,67.0
Monette Max,Danilson Noah,Western Mustangs,149.0
Monette Max,Dann Nolan,Guelph Gryphons,91.0
Monette Max,Darcy Thomas,Guelph Gryphons,210.0
Monette Max,Davis Nathaniel,Toronto Varsity Blues,263.0
Monette Max,Davis Tyler,Wilfrid Laurier Golden Hawks,353.0
Monette Max,DeGrazia Nicholas,Lakehead Thunderwolves,450.0
Monette Max,DeGurse Nolan,Guelph Gryphons,104.0
Monette Max,DeJong Tristan,Guelph Gryphons,59.0
Monette Max,Denault Chad,Nipissing Lakers,403.0
Monette Max,Desrochers Antoine,Ontario Tech Ridgebacks,160.0
Monette Max,Dickerson Graham,Toronto Varsity Blues,146.0
Monette Max,Dimovski Aleks,Toronto Metropolitan Bold,195.0
Monette Max,Dirven Benjamin,Toronto Varsity Blues,188.0
Monette Max,Dobrich Stefan,Windsor Lancers,433.0
Monette Max,Doherty Jackson,Toronto Metropolitan Bold,174.0
Monette Max,Doyle Ethan,Guelph Gryphons,315.0
Monette Max,Drover Alex,Ontario Tech Ridgebacks,76.0
Monette Max,Duarte Matthew,Brock Badgers,180.0
Monette Max,Dufort Ludovic,Ontario Tech Ridgebacks,25.0
Monette Max,Duhamel Jeremy,Nipissing Lakers,180.0
Monette Max,Dumont Charles-Antoine,McGill Redbirds,120.0
Monette Max,Dumoulin William,UQTR Patriotes,105.0
Monette Max,Ennis William,Windsor Lancers,468.0
Monette Max,Farmer Charles,Nipissing Lakers,175.0
Monette Max,Fasciano Luca,Lakehead Thunderwolves,469.0
Monette Max,Faust Cayden,Windsor Lancers,342.0
Monette Max,Ferguson Ian,Guelph Gryphons,207.0
Monette Max,Ford Nolan,Ontario Tech Ridgebacks,89.0
Monette Max,Foreman Kyle,Nipissing Lakers,147.0
Monette Max,Forster Nolan,Guelph Gryphons,17.0
Monette Max,Fournier Alex,Carleton Ravens,169.0
Monette Max,Frattaroli Brandon,McGill Redbirds,45.0
Monette Max,Fredette Vincent,Concordia Stingers,469.0
Monette Max,Frenette Conor,UQTR Patriotes,385.0
Monette Max,Gagnon Alexandre,McGill Redbirds,115.0
Monette Max,Gagnon Mathieu,McGill Redbirds,101.0
Monette Max,Gallant Zach,McGill Redbirds,120.0
Monette Max,Gannon Riley,Brock Badgers,114.0
Monette Max,Gaudio Alexander,Concordia Stingers,27.0
Monette Max,Gauthier Kaylen,UQTR Patriotes,158.0
Monette Max,Gauthier Mathis,McGill Redbirds,195.0
Monette Max,Gauthier Mavrick,UQTR Patriotes,318.0
Monette Max,Gaylor Cameron,Brock Badgers,183.0
Monette Max,Gerrie Keighan,Lakehead Thunderwolves,69.0
Monette Max,Gervais Julien,Guelph Gryphons,31.0
Monette Max,Gilhula Owen,York Lions,168.0
Monette Max,Girouard Nicholas,Concordia Stingers,179.0
Monette Max,Gravel Zachary,UQTR Patriotes,80.0
Monette Max,Gravelle Jake,Western Mustangs,384.0
Monette Max,Greenway Tyson,Brock Badgers,114.0
Monette Max,Griffioen Max,Nipissing Lakers,377.0
Monette Max,Grigoryev Daniil,Toronto Metropolitan Bold,141.0
Monette Max,Gursoy Kevin,Toronto Metropolitan Bold,152.0
Monette Max,Hamlin Ray,Windsor Lancers,331.0
Monette Max,Havlena Kyle,Concordia Stingers,124.0
Monette Max,Hensrud Travis,Windsor Lancers,343.0
Monette Max,Hinz Brady,Windsor Lancers,289.0
Monette Max,Hoffrogge Jacob,Brock Badgers,68.0
Monette Max,Holm Logan,York Lions,122.0
Monette Max,Huard Stephane JR,McGill Redbirds,103.0
Monette Max,Huchette Mikael,Concordia Stingers,254.0
Monette Max,Hudon Dylan,Guelph Gryphons,32.0
Monette Max,Hunt Andrew,Carleton Ravens,295.0
Monette Max,Hunt Tyler,Wilfrid Laurier Golden Hawks,460.0
Monette Max,Hutton Dustin,Ontario Tech Ridgebacks,187.0
Monette Max,Ianniello Joseph,Toronto Metropolitan Bold,281.0
Monette Max,Inniss Christopher,Concordia Stingers,120.0
Monette Max,Izyk Alex,Lakehead Thunderwolves,225.0
Monette Max,Jakovljevic Marko,Ontario Tech Ridgebacks,169.0
Monette Max,Jenkins Frank Thomas,Nipissing Lakers,225.0
Monette Max,Jesus David,Windsor Lancers,542.0
Monette Max,Johnson Charlie,Nipissing Lakers,251.0
Monette Max,Johnston Alex,Carleton Ravens,148.0
Monette Max,Kaddoura Majid,Carleton Ravens,297.0
Monette Max,Kavanagh Josh,Wilfrid Laurier Golden Hawks,287.0
Monette Max,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,564.0
Monette Max,Kinash Matthew,Toronto Metropolitan Bold,151.0
Monette Max,King Jacob,Toronto Varsity Blues,287.0
Monette Max,Koran Braiden,Ontario Tech Ridgebacks,31.0
Monette Max,Lacombe Chase,Nipissing Lakers,343.0
Monette Max,Lacombe Thomas,York Lions,128.0
Monette Max,Lafrance Felix,UQTR Patriotes,253.0
Monette Max,Larkin Patrick,McGill Redbirds,54.0
Monette Max,Larochelle Sean,Concordia Stingers,114.0
Monette Max,Larose Felix,UQTR Patriotes,204.0
Monette Max,Larsen Wil,Nipissing Lakers,307.0
Monette Max,Lavoie Nathan,Concordia Stingers,114.0
Monette Max,LeBlanc Dominic,Nipissing Lakers,76.0
Monette Max,Lenart Thomas,Wilfrid Laurier Golden Hawks,374.0
Monette Max,Leonard Kyle,Ontario Tech Ridgebacks,22.0
Monette Max,Lieffers Elias,Nipissing Lakers,215.0
Monette Max,Linklater Logan,Windsor Lancers,261.0
Monette Max,Luik Owen,Toronto Varsity Blues,133.0
Monette Max,Mabey David,York Lions,49.0
Monette Max,MacIntosh Aiden,York Lions,196.0
Monette Max,MacNeil Owen,Western Mustangs,208.0
Monette Max,Mack Joseph,Lakehead Thunderwolves,157.0
Monette Max,Mahar Nick,Nipissing Lakers,176.0
Monette Max,Malboeuf Tristan,Wilfrid Laurier Golden Hawks,63.0
Monette Max,Martin Ian,Toronto Metropolitan Bold,149.0
Monette Max,Martin Jeremy,UQTR Patriotes,210.0
Monette Max,Massie Dylan,Lakehead Thunderwolves,335.0
Monette Max,Massie Noah,Lakehead Thunderwolves,437.0
Monette Max,Mayea Devyn,Nipissing Lakers,285.0
Monette Max,Mayotte James,Carleton Ravens,348.0
Monette Max,Mburanumwe Igor,McGill Redbirds,100.0
Monette Max,McAndrews Bryan,York Lions,157.0
Monette Max,McCarry Nick,Carleton Ravens,76.0
Monette Max,McFarland Ethan,Toronto Varsity Blues,69.0
Monette Max,McLean Cullen,Ontario Tech Ridgebacks,186.0
Monette Max,McLeod Brock,York Lions,148.0
Monette Max,McMullen Keegan,Windsor Lancers,292.0
Monette Max,McNamara Matt,Windsor Lancers,440.0
Monette Max,Melancon Max-Antoine,Wilfrid Laurier Golden Hawks,326.0
Monette Max,Melikov Vyacheslav,Toronto Metropolitan Bold,149.0
Monette Max,Michaud Jeremy,Ontario Tech Ridgebacks,164.0
Monette Max,Milot-Ouellet Vincent,UQTR Patriotes,120.0
Monette Max,Morin Alexis,McGill Redbirds,106.0
Monette Max,Morneau Giovanni,Carleton Ravens,91.0
Monette Max,Moskal Billy,Toronto Varsity Blues,395.0
Monette Max,Mufarreh Dominic,Windsor Lancers,375.0
Monette Max,Mulholland Ryan,Wilfrid Laurier Golden Hawks,174.0
Monette Max,Mullen Kirk,Windsor Lancers,400.0
Monette Max,Munroe-Boucher Anthony,UQTR Patriotes,82.0
Monette Max,Murphy Wil,Lakehead Thunderwolves,530.0
Monette Max,Nadeau Alexandre,Concordia Stingers,295.0
Monette Max,Nardone Vincent,Concordia Stingers,21.0
Monette Max,O'Donnell Justin,Wilfrid Laurier Golden Hawks,527.0
Monette Max,Paquin Mathieu,Wilfrid Laurier Golden Hawks,108.0
Monette Max,Park Alexander,Ontario Tech Ridgebacks,79.0
Monette Max,Paul Justin,Lakehead Thunderwolves,267.0
Monette Max,Pellerin Maxime,McGill Redbirds,35.0
Monette Max,Penman Duncan,Guelph Gryphons,58.0
Monette Max,Petrie Caleb,Wilfrid Laurier Golden Hawks,391.0
Monette Max,Playfair Christopher,Toronto Metropolitan Bold,156.0
Monette Max,Portokalis William,Toronto Metropolitan Bold,164.0
Monette Max,Pouliot Olivier,Lakehead Thunderwolves,414.0
Monette Max,Power Zach,Western Mustangs,159.0
Monette Max,Preuter Aidan,Western Mustangs,84.0
Monette Max,Proulx Gabriel,Concordia Stingers,184.0
Monette Max,Prowse Mitchell,McGill Redbirds,6.0
Monette Max,Pryce Ryan,Wilfrid Laurier Golden Hawks,207.0
Monette Max,Rafanomezantsoa Lois,UQTR Patriotes,248.0
Monette Max,Recine Julian,Toronto Varsity Blues,215.0
Monette Max,Reeves Aiden,Toronto Varsity Blues,258.0
Monette Max,Reimer Eli,Wilfrid Laurier Golden Hawks,409.0
Monette Max,Reimer Jadon,Wilfrid Laurier Golden Hawks,231.0
Monette Max,Resar Sebastian,Toronto Varsity Blues,119.0
Monette Max,Rhodes Sam,Wilfrid Laurier Golden Hawks,338.0
Monette Max,Richardson Blake,Concordia Stingers,14.0
Monette Max,Robinson Owen,Toronto Varsity Blues,443.0
Monette Max,Robinson William,Ontario Tech Ridgebacks,14.0
Monette Max,Rogers Holden,Brock Badgers,59.0
Monette Max,Rondeau Christophe,UQTR Patriotes,163.0
Monette Max,Roode Benjamin,Ontario Tech Ridgebacks,151.0
Monette Max,Ross Liam,Toronto Metropolitan Bold,235.0
Monette Max,Rouleau William,McGill Redbirds,23.0
Monette Max,Roy Pier-Olivier,UQTR Patriotes,272.0
Monette Max,Rupoli Joseph,Toronto Metropolitan Bold,275.0
Monette Max,Sanders Jack,Western Mustangs,168.0
Monette Max,Sandhu Chase,York Lions,151.0
Monette Max,Santerre Jacob,Western Mustangs,74.0
Monette Max,Savoie Charles,Concordia Stingers,262.0
Monette Max,Saye Owen,Western Mustangs,166.0
Monette Max,Schives Dylan,Windsor Lancers,458.0
Monette Max,Seed Nolan,Carleton Ravens,226.0
Monette Max,Senken Connor,York Lions,45.0
Monette Max,Serensits Emmett,Toronto Varsity Blues,415.0
Monette Max,Shaw Aaron,Windsor Lancers,333.0
Monette Max,Sherk Lawson,Western Mustangs,166.0
Monette Max,Shugrue Spencer,Toronto Metropolitan Bold,119.0
Monette Max,Sims Ethan,Brock Badgers,40.0
Monette Max,Smith Zack,Toronto Varsity Blues,266.0
Monette Max,Sooklal Isaac,Wilfrid Laurier Golden Hawks,981.0
Monette Max,Soucy Ludovic,UQTR Patriotes,243.0
Monette Max,Sova Nick,Windsor Lancers,132.0
Monette Max,Sproviero Franco,Western Mustangs,253.0
Monette Max,Stepien Ryan,Brock Badgers,106.0
Monette Max,Stevens Christian,Toronto Varsity Blues,67.0
Monette Max,Stewart Zander,Brock Badgers,111.0
Monette Max,Stock Jordan,Brock Badgers,53.0
Monette Max,Stothers Kai,Wilfrid Laurier Golden Hawks,337.0
Monette Max,Strickland Luke,Nipissing Lakers,159.0
Monette Max,Suriyuth Andrew,Ontario Tech Ridgebacks,139.0
Monette Max,Sutherland Bryce,Wilfrid Laurier Golden Hawks,338.0
Monette Max,Suzuki Madoka,Carleton Ravens,175.0
Monette Max,Svenson Justin,Ontario Tech Ridgebacks,175.0
Monette Max,Teasdale Tyler,Western Mustangs,218.0
Monette Max,Terry Zack,Toronto Varsity Blues,167.0
Monette Max,Thiessen Rylan,Brock Badgers,288.0
Monette Max,Thompson Ryan,Brock Badgers,134.0
Monette Max,Toews Ty,Windsor Lancers,200.0
Monette Max,Tomasini Tyson,Nipissing Lakers,210.0
Monette Max,Toms Connor,Carleton Ravens,116.0
Monette Max,Torchia Nathan,Windsor Lancers,161.0
Monette Max,Turcotte Anthony,UQTR Patriotes,65.0
Monette Max,Turgeon Zachaеl,UQTR Patriotes,212.0
Monette Max,Tymkin Cole,Brock Badgers,98.0
Monette Max,Ulicny Johnny,Windsor Lancers,241.0
Monette Max,Urbisci Alex,Carleton Ravens,200.0
Monette Max,Van Impe Eric,Western Mustangs,367.0
Monette Max,Van Unen Joshua,Lakehead Thunderwolves,303.0
Monette Max,Vander Voet Julian,Guelph Gryphons,338.0
Monette Max,Vescio Payton,Nipissing Lakers,489.0
Monette Max,Virtue Braeden,Carleton Ravens,207.0
Monette Max,Vom Scheidt Noah,Nipissing Lakers,261.0
Monette Max,Vreugdenhill Jacob,York Lions,177.0
Monette Max,Walker Brandon,York Lions,180.0
Monette Max,Wawrow Drew,Western Mustangs,80.0
Monette Max,Way Cooper,Toronto Varsity Blues,19.0
Monette Max,White James,Ontario Tech Ridgebacks,222.0
Monette Max,Whittaker Liam,Lakehead Thunderwolves,480.0
Monette Max,Whittaker Richard,Lakehead Thunderwolves,351.0
Monette Max,Wightman Dylan,Toronto Varsity Blues,216.0
Monette Max,Williamson Sam,Wilfrid Laurier Golden Hawks,405.0
Monette Max,Willits Brett,Western Mustangs,161.0
Monette Max,Willits Sam,Western Mustangs,22.0
Monette Max,Wilson Griffin,Guelph Gryphons,42.0
Monette Max,Winterton Jacob,Guelph Gryphons,14.0
Monette Max,Wisener Matt,Ontario Tech Ridgebacks,9.0
Monette Max,Wong Nicholas,Toronto Varsity Blues,403.0
Monette Max,Woodhouse Benjamin,Toronto Varsity Blues,77.0
Monette Max,Yan Eddie,Toronto Varsity Blues,114.0
Monette Max,York Jack,Western Mustangs,249.0
Murray Jaxson,Agostino Daniel,Concordia Stingers,166.0
Murray Jaxson,Aiello Christiano,Western Mustangs,325.0
Murray Jaxson,Allan Blake,Carleton Ravens,178.0
Murray Jaxson,Allard Felix,Concordia Stingers,139.0
Murray Jaxson,Allensen Nathan,Guelph Gryphons,749.0
Murray Jaxson,Allepot Anthony,Western Mustangs,217.0
Murray Jaxson,Amanatidis Peter,Carleton Ravens,152.0
Murray Jaxson,Amousse Andrew,Brock Badgers,317.0
Murray Jaxson,Anctil Julien,Concordia Stingers,241.0
Murray Jaxson,Anderson Brenden,Wilfrid Laurier Golden Hawks,164.0
Murray Jaxson,Anderson Josh,Nipissing Lakers,675.0
Murray Jaxson,Athanasakos Nicholas,Toronto Varsity Blues,279.0
Murray Jaxson,Awashish Mikisiw,McGill Redbirds,177.0
Murray Jaxson,Badalamenti Benjamin,Lakehead Thunderwolves,462.0
Murray Jaxson,Barnes Matthew,Toronto Metropolitan Bold,371.0
Murray Jaxson,Beamin Cole,York Lions,288.0
Murray Jaxson,Bedard Felix,Carleton Ravens,188.0
Murray Jaxson,Belchamber Andrew,Ottawa Gee-Gees,170.0
Murray Jaxson,Belton Reese,Carleton Ravens,273.0
Murray Jaxson,Belzile Thomas,McGill Redbirds,181.0
Murray Jaxson,Benwell Evan,Wilfrid Laurier Golden Hawks,313.0
Murray Jaxson,Bernier Gabriel,Ontario Tech Ridgebacks,321.0
Murray Jaxson,Bettens Nolan,Wilfrid Laurier Golden Hawks,162.0
Murray Jaxson,Bignell Luke,Guelph Gryphons,331.0
Murray Jaxson,Biondi Giordano,Guelph Gryphons,276.0
Murray Jaxson,Blackwell Spencer,Lakehead Thunderwolves,423.0
Murray Jaxson,Blake Bradley,RMC Paladins,119.0
Murray Jaxson,Blanchard Alexandre,McGill Redbirds,144.0
Murray Jaxson,Bolton Wade,RMC Paladins,229.0
Murray Jaxson,Bonefon Alexis,Ottawa Gee-Gees,246.0
Murray Jaxson,Boria Jonah,Brock Badgers,606.0
Murray Jaxson,Bouchard Xavier,McGill Redbirds,351.0
Murray Jaxson,Boucher Jacob,Windsor Lancers,451.0
Murray Jaxson,Bowie Connor,Toronto Metropolitan Bold,900.0
Murray Jaxson,Brand Evan,Toronto Metropolitan Bold,494.0
Murray Jaxson,Brazier Hunter,Guelph Gryphons,293.0
Murray Jaxson,Brown Hunter,York Lions,420.0
Murray Jaxson,Brown Patrick,Wilfrid Laurier Golden Hawks,116.0
Murray Jaxson,Bruder Andrew,Western Mustangs,331.0
Murray Jaxson,Bryant Kaden,Ottawa Gee-Gees,296.0
Murray Jaxson,Bulitka Shane,Western Mustangs,137.0
Murray Jaxson,Caines Harrison,Nipissing Lakers,730.0
Murray Jaxson,Campbell David,Nipissing Lakers,41.0
Murray Jaxson,Campbell Isiah,Concordia Stingers,174.0
Murray Jaxson,Campbell Nikolas,Lakehead Thunderwolves,317.0
Murray Jaxson,Cap Dharan,Queen's Gaels,169.0
Murray Jaxson,Casper Ethan,Guelph Gryphons,420.0
Murray Jaxson,Castleman Oliver,Carleton Ravens,155.0
Murray Jaxson,Chard Lucas,Wilfrid Laurier Golden Hawks,88.0
Murray Jaxson,Charron Edouard,Concordia Stingers,136.0
Murray Jaxson,Chenier Bradley,Ottawa Gee-Gees,359.0
Murray Jaxson,Chiarot Aaron,Windsor Lancers,492.0
Murray Jaxson,Chisholm Callum,Wilfrid Laurier Golden Hawks,553.0
Murray Jaxson,Clarke Sean,Toronto Varsity Blues,316.0
Murray Jaxson,Clavelle Brendon,Ottawa Gee-Gees,129.0
Murray Jaxson,Cloutier Mathis,UQTR Patriotes,110.0
Murray Jaxson,Collins William,Carleton Ravens,66.0
Murray Jaxson,Collora Salvatore,Windsor Lancers,413.0
Murray Jaxson,Coltart Bruce,RMC Paladins,273.0
Murray Jaxson,Condotta Jaden,Toronto Metropolitan Bold,757.0
Murray Jaxson,Cook A.J.,Brock Badgers,399.0
Murray Jaxson,Cook Jack,Lakehead Thunderwolves,473.0
Murray Jaxson,Cooper Mark,Toronto Varsity Blues,615.0
Murray Jaxson,Cote Christophe,Brock Badgers,326.0
Murray Jaxson,Cournoyer Alexis,Brock Badgers,298.0
Murray Jaxson,Cournoyer Edouard,UQTR Patriotes,389.0
Murray Jaxson,Cousins Kolton,Queen's Gaels,209.0
Murray Jaxson,Crane Trentyn,Lakehead Thunderwolves,306.0
Murray Jaxson,Cunningham Alexander,Windsor Lancers,491.0
Murray Jaxson,D'Intino Jordan,Toronto Metropolitan Bold,116.0
Murray Jaxson,Daley Caiden,McGill Redbirds,163.0
Murray Jaxson,Danilson Noah,Western Mustangs,302.0
Murray Jaxson,Dann Nolan,Guelph Gryphons,153.0
Murray Jaxson,Darcy Thomas,Guelph Gryphons,716.0
Murray Jaxson,Davis Nathaniel,Toronto Varsity Blues,540.0
Murray Jaxson,Davis Tyler,Wilfrid Laurier Golden Hawks,113.0
Murray Jaxson,DeGrazia Nicholas,Lakehead Thunderwolves,388.0
Murray Jaxson,DeGurse Nolan,Guelph Gryphons,269.0
Murray Jaxson,DeJong Tristan,Guelph Gryphons,704.0
Murray Jaxson,Denault Chad,Nipissing Lakers,304.0
Murray Jaxson,Desgagnes Mathieu,Ottawa Gee-Gees,335.0
Murray Jaxson,Desrochers Antoine,Ontario Tech Ridgebacks,411.0
Murray Jaxson,Dickerson Graham,Toronto Varsity Blues,416.0
Murray Jaxson,Dimovski Aleks,Toronto Metropolitan Bold,365.0
Murray Jaxson,Dirven Benjamin,Toronto Varsity Blues,214.0
Murray Jaxson,Dobrich Stefan,Windsor Lancers,1596.0
Murray Jaxson,Doherty Jackson,Toronto Metropolitan Bold,425.0
Murray Jaxson,Doyle Ethan,Guelph Gryphons,356.0
Murray Jaxson,Drover Alex,Ontario Tech Ridgebacks,94.0
Murray Jaxson,Duarte Matthew,Brock Badgers,403.0
Murray Jaxson,Duff Jack,Queen's Gaels,296.0
Murray Jaxson,Dufort Ludovic,Ontario Tech Ridgebacks,123.0
Murray Jaxson,Duhamel Jeremy,Nipissing Lakers,28.0
Murray Jaxson,Dumont Charles-Antoine,McGill Redbirds,197.0
Murray Jaxson,Dumoulin William,UQTR Patriotes,99.0
Murray Jaxson,Dutil Elliot,Ottawa Gee-Gees,47.0
Murray Jaxson,Ennis William,Windsor Lancers,1438.0
Murray Jaxson,Farmer Charles,Nipissing Lakers,652.0
Murray Jaxson,Fasciano Luca,Lakehead Thunderwolves,619.0
Murray Jaxson,Faust Cayden,Windsor Lancers,1359.0
Murray Jaxson,Ferguson Ian,Guelph Gryphons,417.0
Murray Jaxson,Ford Nolan,Ontario Tech Ridgebacks,331.0
Murray Jaxson,Foreman Kyle,Nipissing Lakers,680.0
Murray Jaxson,Forster Nolan,Guelph Gryphons,1018.0
Murray Jaxson,Fournier Alex,Carleton Ravens,74.0
Murray Jaxson,Fowler Hayden,Queen's Gaels,122.0
Murray Jaxson,Fox Nathan,RMC Paladins,317.0
Murray Jaxson,Frattaroli Brandon,McGill Redbirds,320.0
Murray Jaxson,Fredette Vincent,Concordia Stingers,135.0
Murray Jaxson,Frenette Conor,UQTR Patriotes,300.0
Murray Jaxson,Gagnon Alexandre,McGill Redbirds,137.0
Murray Jaxson,Gagnon Mathieu,McGill Redbirds,103.0
Murray Jaxson,Gallant William,RMC Paladins,223.0
Murray Jaxson,Gallant Zach,McGill Redbirds,219.0
Murray Jaxson,Gannon Riley,Brock Badgers,270.0
Murray Jaxson,Gaudio Alexander,Concordia Stingers,104.0
Murray Jaxson,Gauthier Kaylen,UQTR Patriotes,197.0
Murray Jaxson,Gauthier Mathis,McGill Redbirds,314.0
Murray Jaxson,Gauthier Mavrick,UQTR Patriotes,297.0
Murray Jaxson,Gauvreau Cameron,Ottawa Gee-Gees,372.0
Murray Jaxson,Gaylor Cameron,Brock Badgers,226.0
Murray Jaxson,Gerrie Keighan,Lakehead Thunderwolves,450.0
Murray Jaxson,Gervais Julien,Guelph Gryphons,255.0
Murray Jaxson,Gilhula Owen,York Lions,64.0
Murray Jaxson,Girouard Nicholas,Concordia Stingers,251.0
Murray Jaxson,Giroux Zacharie,Ottawa Gee-Gees,154.0
Murray Jaxson,Gravel Zachary,UQTR Patriotes,83.0
Murray Jaxson,Gravelle Jake,Western Mustangs,581.0
Murray Jaxson,Greenway Tyson,Brock Badgers,488.0
Murray Jaxson,Griffioen Max,Nipissing Lakers,301.0
Murray Jaxson,Grigoryev Daniil,Toronto Metropolitan Bold,418.0
Murray Jaxson,Gursoy Kevin,Toronto Metropolitan Bold,464.0
Murray Jaxson,Hamilton Derek,Queen's Gaels,92.0
Murray Jaxson,Hamlin Ray,Windsor Lancers,1252.0
Murray Jaxson,Havlena Kyle,Concordia Stingers,399.0
Murray Jaxson,Hebert Mathieu,RMC Paladins,286.0
Murray Jaxson,Hensrud Travis,Windsor Lancers,1315.0
Murray Jaxson,Hinz Brady,Windsor Lancers,785.0
Murray Jaxson,Hoffrogge Jacob,Brock Badgers,562.0
Murray Jaxson,Holm Logan,York Lions,307.0
Murray Jaxson,Holtrop Joel,RMC Paladins,303.0
